title,org,tender_description,opening_date,n_bids_declared,bid_number,bidder_name,currency,bid_amount,category,created_date,pdf_url,detail_url
"Construction Of Motorable Access Road At Mont Plaisir, Anse Royale",SEYCHELLES INFRASTRUCTURE AGENCY,"CONSTRUCTION OF MOTORABLE ACCESS ROAD AT MONT PLAISIR, ANSE ROYALE",02nd APRIL 2025 AT: 10:00 HRS,8,4.0,ISLE CONSTRUCTION,SR,725140.0,Roads & seawalls,02 April 2025.,https://www.ntb.sc/media/tender-files/CONST._MOTORABLE__ACCESS_ROAD_MONT_PLAISIR_ANSE__ROYALE.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-motorable-access-road-at-mont-plaisir-anse-royale
"Construction Of Motorable Access Road At Mont Plaisir, Anse Royale",SEYCHELLES INFRASTRUCTURE AGENCY,"CONSTRUCTION OF MOTORABLE ACCESS ROAD AT MONT PLAISIR, ANSE ROYALE",02nd APRIL 2025 AT: 10:00 HRS,8,5.0,ESPARON ENTERPRISE,SR,742510.0,Roads & seawalls,02 April 2025.,https://www.ntb.sc/media/tender-files/CONST._MOTORABLE__ACCESS_ROAD_MONT_PLAISIR_ANSE__ROYALE.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-motorable-access-road-at-mont-plaisir-anse-royale
"Construction Of Motorable Access Road At Mont Plaisir, Anse Royale",SEYCHELLES INFRASTRUCTURE AGENCY,"CONSTRUCTION OF MOTORABLE ACCESS ROAD AT MONT PLAISIR, ANSE ROYALE",02nd APRIL 2025 AT: 10:00 HRS,8,6.0,WER CONSTRUCTION,SR,728565.0,Roads & seawalls,02 April 2025.,https://www.ntb.sc/media/tender-files/CONST._MOTORABLE__ACCESS_ROAD_MONT_PLAISIR_ANSE__ROYALE.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-motorable-access-road-at-mont-plaisir-anse-royale
"Construction Of Motorable Access Road At Mont Plaisir, Anse Royale",SEYCHELLES INFRASTRUCTURE AGENCY,"CONSTRUCTION OF MOTORABLE ACCESS ROAD AT MONT PLAISIR, ANSE ROYALE",02nd APRIL 2025 AT: 10:00 HRS,8,7.0,SEY-SHELLS CONSTRUCTION,SR,753700.0,Roads & seawalls,02 April 2025.,https://www.ntb.sc/media/tender-files/CONST._MOTORABLE__ACCESS_ROAD_MONT_PLAISIR_ANSE__ROYALE.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-motorable-access-road-at-mont-plaisir-anse-royale
"Construction Of Motorable Access Road At Mont Plaisir, Anse Royale",SEYCHELLES INFRASTRUCTURE AGENCY,"CONSTRUCTION OF MOTORABLE ACCESS ROAD AT MONT PLAISIR, ANSE ROYALE",02nd APRIL 2025 AT: 10:00 HRS,8,8.0,VEERA CONSTRUCTION,SR,902400.0,Roads & seawalls,02 April 2025.,https://www.ntb.sc/media/tender-files/CONST._MOTORABLE__ACCESS_ROAD_MONT_PLAISIR_ANSE__ROYALE.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-motorable-access-road-at-mont-plaisir-anse-royale
Construction Of 1x1 Bedroom House At Plateau Port Glaud,SEYCHELLES INFRASTRUCTURE AGENCY,CONSTRUCTION OF 1X1 BEDROOM HOUSE AT PLATEAU PORT GLAUD,27th MARCH 2025 AT: 10:30 HRS,7,1.0,HPC CONSTRUCTION,SR,426910.0,Housing,27 March 2025.,https://www.ntb.sc/media/tender-files/Construction_of_1x1_bedroom_house_at_Plateau_Port_Glaud.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-1x1-bedroom-house-at-plateau-port-glaud
Construction Of 1x1 Bedroom House At Plateau Port Glaud,SEYCHELLES INFRASTRUCTURE AGENCY,CONSTRUCTION OF 1X1 BEDROOM HOUSE AT PLATEAU PORT GLAUD,27th MARCH 2025 AT: 10:30 HRS,7,2.0,R& E CONTRACTOR,SR,576700.0,Housing,27 March 2025.,https://www.ntb.sc/media/tender-files/Construction_of_1x1_bedroom_house_at_Plateau_Port_Glaud.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-1x1-bedroom-house-at-plateau-port-glaud
Construction Of 1x1 Bedroom House At Plateau Port Glaud,SEYCHELLES INFRASTRUCTURE AGENCY,CONSTRUCTION OF 1X1 BEDROOM HOUSE AT PLATEAU PORT GLAUD,27th MARCH 2025 AT: 10:30 HRS,7,3.0,ATL BUILDERS,SR,353810.0,Housing,27 March 2025.,https://www.ntb.sc/media/tender-files/Construction_of_1x1_bedroom_house_at_Plateau_Port_Glaud.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-1x1-bedroom-house-at-plateau-port-glaud
Construction Of 1x1 Bedroom House At Plateau Port Glaud,SEYCHELLES INFRASTRUCTURE AGENCY,CONSTRUCTION OF 1X1 BEDROOM HOUSE AT PLATEAU PORT GLAUD,27th MARCH 2025 AT: 10:30 HRS,7,4.0,"FAIR BUILDERS
CONSTRUCTION",SR,748966.0,Housing,27 March 2025.,https://www.ntb.sc/media/tender-files/Construction_of_1x1_bedroom_house_at_Plateau_Port_Glaud.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-1x1-bedroom-house-at-plateau-port-glaud
Construction Of 1x1 Bedroom House At Plateau Port Glaud,SEYCHELLES INFRASTRUCTURE AGENCY,CONSTRUCTION OF 1X1 BEDROOM HOUSE AT PLATEAU PORT GLAUD,27th MARCH 2025 AT: 10:30 HRS,7,5.0,SEY-SHELLS CONSTRUCTION,SR,502575.0,Housing,27 March 2025.,https://www.ntb.sc/media/tender-files/Construction_of_1x1_bedroom_house_at_Plateau_Port_Glaud.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-1x1-bedroom-house-at-plateau-port-glaud
Construction Of 1x1 Bedroom House At Plateau Port Glaud,SEYCHELLES INFRASTRUCTURE AGENCY,CONSTRUCTION OF 1X1 BEDROOM HOUSE AT PLATEAU PORT GLAUD,27th MARCH 2025 AT: 10:30 HRS,7,6.0,FATEH CONSTRUCTION,SR,473120.0,Housing,27 March 2025.,https://www.ntb.sc/media/tender-files/Construction_of_1x1_bedroom_house_at_Plateau_Port_Glaud.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-1x1-bedroom-house-at-plateau-port-glaud
Construction Of 1x1 Bedroom House At Plateau Port Glaud,SEYCHELLES INFRASTRUCTURE AGENCY,CONSTRUCTION OF 1X1 BEDROOM HOUSE AT PLATEAU PORT GLAUD,27th MARCH 2025 AT: 10:30 HRS,7,7.0,DIVY CONSTRUCTION,SR,636510.0,Housing,27 March 2025.,https://www.ntb.sc/media/tender-files/Construction_of_1x1_bedroom_house_at_Plateau_Port_Glaud.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-1x1-bedroom-house-at-plateau-port-glaud
Construction Of Open And Closed Drainage At Zone 6 Providence,SEYCHELLES INFRASTRUCTURE AGENCY,CONSTRUCTION OF OPEN AND CLOSED DRAINAGE AT ZONE 6 PROVIDENCE,27th MARCH 2025 AT: 10:00 HRS,5,1.0,"BENOITON CONSTRUCTION
PTY LTD",SR,2098867.87,Infrastructure,27 March 2025.,https://www.ntb.sc/media/tender-files/construction_of__open_and_closed_drainage__at_zone_6_Providence.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-open-and-closed-drainage-at-zone-6-providence
Construction Of Open And Closed Drainage At Zone 6 Providence,SEYCHELLES INFRASTRUCTURE AGENCY,CONSTRUCTION OF OPEN AND CLOSED DRAINAGE AT ZONE 6 PROVIDENCE,27th MARCH 2025 AT: 10:00 HRS,5,2.0,UNIQUE ENG.,SR,1316551.0,Infrastructure,27 March 2025.,https://www.ntb.sc/media/tender-files/construction_of__open_and_closed_drainage__at_zone_6_Providence.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-open-and-closed-drainage-at-zone-6-providence
Construction Of Open And Closed Drainage At Zone 6 Providence,SEYCHELLES INFRASTRUCTURE AGENCY,CONSTRUCTION OF OPEN AND CLOSED DRAINAGE AT ZONE 6 PROVIDENCE,27th MARCH 2025 AT: 10:00 HRS,5,3.0,ALL WEATHER BUILDERS,SR,1750432.5,Infrastructure,27 March 2025.,https://www.ntb.sc/media/tender-files/construction_of__open_and_closed_drainage__at_zone_6_Providence.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-open-and-closed-drainage-at-zone-6-providence
Construction Of Open And Closed Drainage At Zone 6 Providence,SEYCHELLES INFRASTRUCTURE AGENCY,CONSTRUCTION OF OPEN AND CLOSED DRAINAGE AT ZONE 6 PROVIDENCE,27th MARCH 2025 AT: 10:00 HRS,5,4.0,FABSCO. CONSTRUCTION,SR,1708895.88,Infrastructure,27 March 2025.,https://www.ntb.sc/media/tender-files/construction_of__open_and_closed_drainage__at_zone_6_Providence.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-open-and-closed-drainage-at-zone-6-providence
Construction Of Open And Closed Drainage At Zone 6 Providence,SEYCHELLES INFRASTRUCTURE AGENCY,CONSTRUCTION OF OPEN AND CLOSED DRAINAGE AT ZONE 6 PROVIDENCE,27th MARCH 2025 AT: 10:00 HRS,5,5.0,WELLPOINT DEV. PTY LTD,SR,2325811.75,Infrastructure,27 March 2025.,https://www.ntb.sc/media/tender-files/construction_of__open_and_closed_drainage__at_zone_6_Providence.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/construction-of-open-and-closed-drainage-at-zone-6-providence
Local Government Projects - 24-03-25,LOCAL GOVERNMENT,UPGRADING OF STEPS AND DRAIN AT BOULE DE NEIGE ROAD CASCADE,24th MARCH 2025 10:30 HRS,3,1.0,SJ CONSTRUCTION,SR,394490.0,Roads & seawalls,24 March 2025.,https://www.ntb.sc/media/tender-files/24.03.25.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/local-government-projects-24-03-25
Local Government Projects - 24-03-25,LOCAL GOVERNMENT,UPGRADING OF STEPS AND DRAIN AT BOULE DE NEIGE ROAD CASCADE,24th MARCH 2025 10:30 HRS,3,2.0,RS CONSTRUCTION & SERVICES,SR,574589.0,Roads & seawalls,24 March 2025.,https://www.ntb.sc/media/tender-files/24.03.25.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/local-government-projects-24-03-25
Local Government Projects - 24-03-25,LOCAL GOVERNMENT,UPGRADING OF STEPS AND DRAIN AT BOULE DE NEIGE ROAD CASCADE,24th MARCH 2025 10:30 HRS,3,3.0,"SEY-SHELLS CONSTRUCTION
LTD",SR,208830.0,Roads & seawalls,24 March 2025.,https://www.ntb.sc/media/tender-files/24.03.25.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/local-government-projects-24-03-25
Local Government Projects - 24-03-25,LOCAL GOVERNMENT,UPGRADING OF STEPS AND DRAIN AT BOULE DE NEIGE ROAD CASCADE,24th MARCH 2025 10:30 HRS,3,1.0,WER CONSTRUCTION,SR,913330.0,Roads & seawalls,24 March 2025.,https://www.ntb.sc/media/tender-files/24.03.25.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/local-government-projects-24-03-25
Local Government Projects - 24-03-25,LOCAL GOVERNMENT,UPGRADING OF STEPS AND DRAIN AT BOULE DE NEIGE ROAD CASCADE,24th MARCH 2025 10:30 HRS,3,2.0,RS CONSTRUCTION & SERVICES,SR,1186202.75,Roads & seawalls,24 March 2025.,https://www.ntb.sc/media/tender-files/24.03.25.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/local-government-projects-24-03-25
Local Government Projects - 24-03-25,LOCAL GOVERNMENT,UPGRADING OF STEPS AND DRAIN AT BOULE DE NEIGE ROAD CASCADE,24th MARCH 2025 10:30 HRS,3,3.0,SJ CONSTRUCTION,SR,1000941.0,Roads & seawalls,24 March 2025.,https://www.ntb.sc/media/tender-files/24.03.25.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/local-government-projects-24-03-25
Local Government Projects - 24-03-25,LOCAL GOVERNMENT,UPGRADING OF STEPS AND DRAIN AT BOULE DE NEIGE ROAD CASCADE,24th MARCH 2025 10:30 HRS,3,4.0,BELVEDERE BUILDERS,SR,1156292.0,Roads & seawalls,24 March 2025.,https://www.ntb.sc/media/tender-files/24.03.25.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/local-government-projects-24-03-25
Local Government Projects - 24-03-25,LOCAL GOVERNMENT,UPGRADING OF STEPS AND DRAIN AT BOULE DE NEIGE ROAD CASCADE,24th MARCH 2025 10:30 HRS,3,5.0,KP CONSTRUCTION,SR,1476690.0,Roads & seawalls,24 March 2025.,https://www.ntb.sc/media/tender-files/24.03.25.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/local-government-projects-24-03-25
Local Government Projects - 24-03-25,LOCAL GOVERNMENT,UPGRADING OF STEPS AND DRAIN AT BOULE DE NEIGE ROAD CASCADE,24th MARCH 2025 10:30 HRS,3,1.0,WER CONSTRUCTION,SR,557950.0,Roads & seawalls,24 March 2025.,https://www.ntb.sc/media/tender-files/24.03.25.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/local-government-projects-24-03-25
Local Government Projects - 24-03-25,LOCAL GOVERNMENT,UPGRADING OF STEPS AND DRAIN AT BOULE DE NEIGE ROAD CASCADE,24th MARCH 2025 10:30 HRS,3,2.0,"SEY-SHELLS CONSTRUCTION
LTD",SR,434500.0,Roads & seawalls,24 March 2025.,https://www.ntb.sc/media/tender-files/24.03.25.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/local-government-projects-24-03-25
Local Government Projects - 24-03-25,LOCAL GOVERNMENT,UPGRADING OF STEPS AND DRAIN AT BOULE DE NEIGE ROAD CASCADE,24th MARCH 2025 10:30 HRS,3,3.0,FORTRESS ENTERPRISE PTY LTD,SR,561080.0,Roads & seawalls,24 March 2025.,https://www.ntb.sc/media/tender-files/24.03.25.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/local-government-projects-24-03-25
Local Government Projects - 24-03-25,LOCAL GOVERNMENT,UPGRADING OF STEPS AND DRAIN AT BOULE DE NEIGE ROAD CASCADE,24th MARCH 2025 10:30 HRS,3,4.0,RS CONSTRUCTION & SERVICES,SR,777014.0,Roads & seawalls,24 March 2025.,https://www.ntb.sc/media/tender-files/24.03.25.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/local-government-projects-24-03-25
Procurement Of Catering Services Victoria Night Shelter At North East Point,Social Affairs Department,Procurement Of Catering Services Victoria Night Shelter At North East Point,24th MARCH 2024 10:00 HRS,2,1.0,SA BON MASALA,SR,540200.0,ICT,24 March 2025.,https://www.ntb.sc/media/tender-files/CATERING_SERVICE_VICTORIA_NIGHT_SHELTER_at_north_east_point-2025.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/procurement-of-catering-services-victoria-night-shelter-at-north-east-point-2
Procurement Of Catering Services Victoria Night Shelter At North East Point,Social Affairs Department,Procurement Of Catering Services Victoria Night Shelter At North East Point,24th MARCH 2024 10:00 HRS,2,2.0,"SPICE & DELICIOUS SPICE
FOOD",SR,474500.0,ICT,24 March 2025.,https://www.ntb.sc/media/tender-files/CATERING_SERVICE_VICTORIA_NIGHT_SHELTER_at_north_east_point-2025.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/procurement-of-catering-services-victoria-night-shelter-at-north-east-point-2
PROCUREMENT OF LANDING SYSTEM (ILS) EQUIPMENT AND ENHANCED MONITORING FOR THE SEYCHELLES INTERNATIONAL AIRPORT,SEYCHELLES CIVIL AVIATION AUTHORITY,PROCUREMENT OF LANDING SYSTEM (ILS) EQUIPMENT AND ENHANCED MONITORING FOR THE SEYCHELLES INTERNATIONAL AIRPORT,18th MARCH 2025 AT: 10:00 HRS,6,1.0,THALES GROUP,SR,850000.0,Maritime,18 March 2025.,https://www.ntb.sc/media/tender-files/procurement_of_Landing_System_ils__equipment_andenhanced_monitoring__for_the_SIA.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/procurement-of-landing-system-ils-equipment-and-enhanced-monitoring-for-the-seychelles-international-airport
PROCUREMENT OF LANDING SYSTEM (ILS) EQUIPMENT AND ENHANCED MONITORING FOR THE SEYCHELLES INTERNATIONAL AIRPORT,SEYCHELLES CIVIL AVIATION AUTHORITY,PROCUREMENT OF LANDING SYSTEM (ILS) EQUIPMENT AND ENHANCED MONITORING FOR THE SEYCHELLES INTERNATIONAL AIRPORT,18th MARCH 2025 AT: 10:00 HRS,6,2.0,INDRA NAVIA AS,SR,811989.0,Maritime,18 March 2025.,https://www.ntb.sc/media/tender-files/procurement_of_Landing_System_ils__equipment_andenhanced_monitoring__for_the_SIA.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/procurement-of-landing-system-ils-equipment-and-enhanced-monitoring-for-the-seychelles-international-airport
Infrastructure Works At Eve Island Phase II,SEYCHELLES INFRASTRUCTURE AGENCY / IEA,INFRASTRUCTURE WORKS AT EVE ISLAND PHASE II,17th MARCH 2025 AT: 11:00 HRS,9,1.0,ALLIED BUILDERS SEY LTD,SR,34618264.45,Infrastructure,17 March 2025.,https://www.ntb.sc/media/tender-files/INFRASTRUCTURE_WORKS_AT_ILE__EVE__ISLAND_PHASE_II_-IEA.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/infrastructure-works-at-eve-island-phase-ii
Infrastructure Works At Eve Island Phase II,SEYCHELLES INFRASTRUCTURE AGENCY / IEA,INFRASTRUCTURE WORKS AT EVE ISLAND PHASE II,17th MARCH 2025 AT: 11:00 HRS,9,2.0,FABSCO. CONSTRUCTION CO,SR,51433926.5,Infrastructure,17 March 2025.,https://www.ntb.sc/media/tender-files/INFRASTRUCTURE_WORKS_AT_ILE__EVE__ISLAND_PHASE_II_-IEA.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/infrastructure-works-at-eve-island-phase-ii
Infrastructure Works At Eve Island Phase II,SEYCHELLES INFRASTRUCTURE AGENCY / IEA,INFRASTRUCTURE WORKS AT EVE ISLAND PHASE II,17th MARCH 2025 AT: 11:00 HRS,9,3.0,ALL WEATHER BUILDERS,SR,53483269.0,Infrastructure,17 March 2025.,https://www.ntb.sc/media/tender-files/INFRASTRUCTURE_WORKS_AT_ILE__EVE__ISLAND_PHASE_II_-IEA.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/infrastructure-works-at-eve-island-phase-ii
Infrastructure Works At Eve Island Phase II,SEYCHELLES INFRASTRUCTURE AGENCY / IEA,INFRASTRUCTURE WORKS AT EVE ISLAND PHASE II,17th MARCH 2025 AT: 11:00 HRS,9,4.0,HERMAN MARIA & CO PTY LTD,SR,74496120.79,Infrastructure,17 March 2025.,https://www.ntb.sc/media/tender-files/INFRASTRUCTURE_WORKS_AT_ILE__EVE__ISLAND_PHASE_II_-IEA.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/infrastructure-works-at-eve-island-phase-ii
Infrastructure Works At Eve Island Phase II,SEYCHELLES INFRASTRUCTURE AGENCY / IEA,INFRASTRUCTURE WORKS AT EVE ISLAND PHASE II,17th MARCH 2025 AT: 11:00 HRS,9,5.0,WELLPOINT DEV. PTY LTD,SR,46158390.0,Infrastructure,17 March 2025.,https://www.ntb.sc/media/tender-files/INFRASTRUCTURE_WORKS_AT_ILE__EVE__ISLAND_PHASE_II_-IEA.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/infrastructure-works-at-eve-island-phase-ii
Infrastructure Works At Eve Island Phase II,SEYCHELLES INFRASTRUCTURE AGENCY / IEA,INFRASTRUCTURE WORKS AT EVE ISLAND PHASE II,17th MARCH 2025 AT: 11:00 HRS,9,6.0,"BALKRISHNA CONSTRUCTION
PTY LTD",SR,32153170.0,Infrastructure,17 March 2025.,https://www.ntb.sc/media/tender-files/INFRASTRUCTURE_WORKS_AT_ILE__EVE__ISLAND_PHASE_II_-IEA.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/infrastructure-works-at-eve-island-phase-ii
Infrastructure Works At Eve Island Phase II,SEYCHELLES INFRASTRUCTURE AGENCY / IEA,INFRASTRUCTURE WORKS AT EVE ISLAND PHASE II,17th MARCH 2025 AT: 11:00 HRS,9,7.0,DEAN BUILDERS,SR,43999448.0,Infrastructure,17 March 2025.,https://www.ntb.sc/media/tender-files/INFRASTRUCTURE_WORKS_AT_ILE__EVE__ISLAND_PHASE_II_-IEA.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/infrastructure-works-at-eve-island-phase-ii
Infrastructure Works At Eve Island Phase II,SEYCHELLES INFRASTRUCTURE AGENCY / IEA,INFRASTRUCTURE WORKS AT EVE ISLAND PHASE II,17th MARCH 2025 AT: 11:00 HRS,9,8.0,"ASCENT PROJECTS SEY. PTY
LTD",SR,49958159.02,Infrastructure,17 March 2025.,https://www.ntb.sc/media/tender-files/INFRASTRUCTURE_WORKS_AT_ILE__EVE__ISLAND_PHASE_II_-IEA.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/infrastructure-works-at-eve-island-phase-ii
Infrastructure Works At Eve Island Phase II,SEYCHELLES INFRASTRUCTURE AGENCY / IEA,INFRASTRUCTURE WORKS AT EVE ISLAND PHASE II,17th MARCH 2025 AT: 11:00 HRS,9,9.0,"DUBAI CIVIL ENG.
CONSTRUCTION",SR,54349100.0,Infrastructure,17 March 2025.,https://www.ntb.sc/media/tender-files/INFRASTRUCTURE_WORKS_AT_ILE__EVE__ISLAND_PHASE_II_-IEA.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/infrastructure-works-at-eve-island-phase-ii
Deep Cleaning Services Of The National Library Building,"SEYCHELLES NATIONAL INSTITUTE FOR CULTURE, HERITAGE & THE ARTS",DEEP CLEANING SERVICES OF THE NATIONAL LIBRARY BUILDING,07th MARCH 205 AT 10:00 HRS,12,1.0,WASTEA LTD,SR,117808.92,Education,07 March 2025.,https://www.ntb.sc/media/tender-files/cleaning_of_documents__for_the_national_library__the_national_archives_copy_1.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/deep-cleaning-services-of-the-national-library-building
Deep Cleaning Services Of The National Library Building,"SEYCHELLES NATIONAL INSTITUTE FOR CULTURE, HERITAGE & THE ARTS",DEEP CLEANING SERVICES OF THE NATIONAL LIBRARY BUILDING,07th MARCH 205 AT 10:00 HRS,12,2.0,ELITE HOUSE KEEPING,SR,97553.0,Education,07 March 2025.,https://www.ntb.sc/media/tender-files/cleaning_of_documents__for_the_national_library__the_national_archives_copy_1.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/deep-cleaning-services-of-the-national-library-building
Deep Cleaning Services Of The National Library Building,"SEYCHELLES NATIONAL INSTITUTE FOR CULTURE, HERITAGE & THE ARTS",DEEP CLEANING SERVICES OF THE NATIONAL LIBRARY BUILDING,07th MARCH 205 AT 10:00 HRS,12,3.0,"COMPLETE CLEANING
SERVICES",SR,92310.0,Education,07 March 2025.,https://www.ntb.sc/media/tender-files/cleaning_of_documents__for_the_national_library__the_national_archives_copy_1.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/deep-cleaning-services-of-the-national-library-building
Deep Cleaning Services Of The National Library Building,"SEYCHELLES NATIONAL INSTITUTE FOR CULTURE, HERITAGE & THE ARTS",DEEP CLEANING SERVICES OF THE NATIONAL LIBRARY BUILDING,07th MARCH 205 AT 10:00 HRS,12,4.0,NIGEL CUPIDON,SR,68656.0,Education,07 March 2025.,https://www.ntb.sc/media/tender-files/cleaning_of_documents__for_the_national_library__the_national_archives_copy_1.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/deep-cleaning-services-of-the-national-library-building
Deep Cleaning Services Of The National Library Building,"SEYCHELLES NATIONAL INSTITUTE FOR CULTURE, HERITAGE & THE ARTS",DEEP CLEANING SERVICES OF THE NATIONAL LIBRARY BUILDING,07th MARCH 205 AT 10:00 HRS,12,5.0,ERA CLEANING SERVICES,SR,85015.0,Education,07 March 2025.,https://www.ntb.sc/media/tender-files/cleaning_of_documents__for_the_national_library__the_national_archives_copy_1.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/deep-cleaning-services-of-the-national-library-building
Deep Cleaning Services Of The National Library Building,"SEYCHELLES NATIONAL INSTITUTE FOR CULTURE, HERITAGE & THE ARTS",DEEP CLEANING SERVICES OF THE NATIONAL LIBRARY BUILDING,07th MARCH 205 AT 10:00 HRS,12,6.0,TROPIC HYGIENE,SR,88370.0,Education,07 March 2025.,https://www.ntb.sc/media/tender-files/cleaning_of_documents__for_the_national_library__the_national_archives_copy_1.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/deep-cleaning-services-of-the-national-library-building
Deep Cleaning Services Of The National Library Building,"SEYCHELLES NATIONAL INSTITUTE FOR CULTURE, HERITAGE & THE ARTS",DEEP CLEANING SERVICES OF THE NATIONAL LIBRARY BUILDING,07th MARCH 205 AT 10:00 HRS,12,7.0,GRAHAM JEAN,SR,116532.0,Education,07 March 2025.,https://www.ntb.sc/media/tender-files/cleaning_of_documents__for_the_national_library__the_national_archives_copy_1.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/deep-cleaning-services-of-the-national-library-building
Deep Cleaning Services Of The National Library Building,"SEYCHELLES NATIONAL INSTITUTE FOR CULTURE, HERITAGE & THE ARTS",DEEP CLEANING SERVICES OF THE NATIONAL LIBRARY BUILDING,07th MARCH 205 AT 10:00 HRS,12,8.0,ONYX CLEANING AGENCY,SR,206737.0,Education,07 March 2025.,https://www.ntb.sc/media/tender-files/cleaning_of_documents__for_the_national_library__the_national_archives_copy_1.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/deep-cleaning-services-of-the-national-library-building
Deep Cleaning Services Of The National Library Building,"SEYCHELLES NATIONAL INSTITUTE FOR CULTURE, HERITAGE & THE ARTS",DEEP CLEANING SERVICES OF THE NATIONAL LIBRARY BUILDING,07th MARCH 205 AT 10:00 HRS,12,9.0,3K CLEANING,SR,116362.75,Education,07 March 2025.,https://www.ntb.sc/media/tender-files/cleaning_of_documents__for_the_national_library__the_national_archives_copy_1.pdf,https://www.ntb.sc/tenders/minutes-of-tenders/deep-cleaning-services-of-the-national-library-building
